Constituency Name,Candidate surname,Candidate First Name,Result,Count Number,Non-Transferable,Occurred On Count,Required To Reach Quota,Required To Save Deposit,Transfers,Votes,Total Votes,Constituency Number,Candidate Id
Waterford,CLEARY,DR RONAN,Excluded,5,0,3,0,1263,0,1049,0,38,163
Waterford,CLEARY,DR RONAN,Excluded,6,0,3,0,1263,0,1049,0,38,163
Waterford,CLEARY,DR RONAN,Excluded,7,0,3,0,1263,0,1049,0,38,163
Waterford,CULLINANE,DAVID,Elected,1,0,1,0,0,0,20569,20569,38,164
Waterford,CULLINANE,DAVID,Elected,2,1514,1,0,0,-9817,20569,10752,38,164
Waterford,CULLINANE,DAVID,Elected,3,1514,1,0,0,0,20569,10752,38,164
Waterford,CULLINANE,DAVID,Elected,4,1514,1,0,0,0,20569,10752,38,164
Waterford,CULLINANE,DAVID,Elected,5,1514,1,0,0,0,20569,10752,38,164
Waterford,CULLINANE,DAVID,Elected,6,1514,1,0,0,0,20569,10752,38,164
Waterford,CULLINANE,DAVID,Elected,7,1514,1,0,0,0,20569,10752,38,164
Waterford,CUMMINS,JOHN,,1,0,0,6160,0,0,4592,4592,38,165
Waterford,CUMMINS,JOHN,,2,0,0,5716,0,444,4592,5036,38,165
Waterford,CUMMINS,JOHN,,3,0,0,5633,0,83,4592,5119,38,165
Waterford,CUMMINS,JOHN,,4,0,0,5268,0,365,4592,5484,38,165
Waterford,CUMMINS,JOHN,,5,0,0,4968,0,300,4592,5784,38,165
Waterford,CUMMINS,JOHN,,6,0,0,4872,0,96,4592,5880,38,165
Waterford,CUMMINS,JOHN,,7,0,7,2275,0,2597,4592,8477,38,165
Waterford,DUNPHY,UNA,,1,0,0,9599,1536,0,1153,1153,38,166
Waterford,DUNPHY,UNA,,2,0,0,6391,0,3208,1153,4361,38,166
Waterford,DUNPHY,UNA,,3,0,0,5923,0,468,1153,4829,38,166
Waterford,DUNPHY,UNA,,4,0,0,5808,0,115,1153,4944,38,166
Waterford,DUNPHY,UNA,,5,0,0,5308,0,500,1153,5444,38,166
Waterford,DUNPHY,UNA,Excluded,6,0,6,0,0,-5444,1153,0,38,166
Waterford,DUNPHY,UNA,Excluded,7,0,6,0,0,0,1153,0,38,166
Waterford,GEOGHEGAN,DAMIEN,,1,0,0,6463,0,0,4289,4289,38,167
Waterford,GEOGHEGAN,DAMIEN,,2,0,0,6214,0,249,4289,4538,38,167
Waterford,GEOGHEGAN,DAMIEN,,3,0,0,6180,0,34,4289,4572,38,167
Waterford,GEOGHEGAN,DAMIEN,,4,0,0,6077,0,103,4289,4675,38,167
Waterford,GEOGHEGAN,DAMIEN,,5,0,0,5279,0,798,4289,5473,38,167
Waterford,GEOGHEGAN,DAMIEN,,6,0,0,5203,0,76,4289,5549,38,167
Waterford,GEOGHEGAN,DAMIEN,Excluded,7,0,7,0,0,-5549,4289,0,38,167
Waterford,MULLIGAN,EDDIE,,1,0,0,8098,35,0,2654,2654,38,168
Waterford,MULLIGAN,EDDIE,,2,0,0,7659,0,439,2654,3093,38,168
Waterford,MULLIGAN,EDDIE,,3,0,0,7572,0,87,2654,3180,38,168
Waterford,MULLIGAN,EDDIE,Excluded,4,0,4,0,0,-3180,2654,0,38,168
Waterford,MULLIGAN,EDDIE,Excluded,5,0,4,0,0,0,2654,0,38,168
Waterford,MULLIGAN,EDDIE,Excluded,6,0,4,0,0,0,2654,0,38,168
Waterford,MULLIGAN,EDDIE,Excluded,7,0,4,0,0,0,2654,0,38,168
Waterford,O CATHASAIGH,MARC,,1,0,0,6756,0,0,3996,3996,38,169
Waterford,O CATHASAIGH,MARC,,2,0,0,5372,0,1384,3996,5380,38,169
Waterford,O CATHASAIGH,MARC,,3,0,0,5121,0,251,3996,5631,38,169
Waterford,O CATHASAIGH,MARC,,4,0,0,4776,0,345,3996,5976,38,169
Waterford,O CATHASAIGH,MARC,,5,0,0,3879,0,897,3996,6873,38,169
Waterford,O CATHASAIGH,MARC,,6,0,0,1634,0,2245,3996,9118,38,169
Waterford,O CATHASAIGH,MARC,Elected,7,0,7,1014,0,620,3996,9738,38,169
Waterford,PHILLIPS,BERNADETTE,,1,0,0,10428,2365,0,324,324,38,170
Waterford,PHILLIPS,BERNADETTE,,2,0,0,9907,1844,521,324,845,38,170
Waterford,PHILLIPS,BERNADETTE,Excluded,3,0,3,0,1844,-845,324,0,38,170
Waterford,PHILLIPS,BERNADETTE,Excluded,4,0,3,0,1844,0,324,0,38,170
Waterford,PHILLIPS,BERNADETTE,Excluded,5,0,3,0,1844,0,324,0,38,170
Waterford,PHILLIPS,BERNADETTE,Excluded,6,0,3,0,1844,0,324,0,38,170
Waterford,PHILLIPS,BERNADETTE,Excluded,7,0,3,0,1844,0,324,0,38,170
Waterford,PRATT,JOHN,,1,0,0,7254,0,0,3498,3498,38,171
Waterford,PRATT,JOHN,,2,0,0,6446,0,808,3498,4306,38,171
Waterford,PRATT,JOHN,,3,0,0,6299,0,147,3498,4453,38,171
Waterford,PRATT,JOHN,,4,0,0,6150,0,149,3498,4602,38,171
Waterford,PRATT,JOHN,Excluded,5,0,5,0,0,-4602,3498,0,38,171
Waterford,PRATT,JOHN,Excluded,6,0,5,0,0,0,3498,0,38,171
Waterford,PRATT,JOHN,Excluded,7,0,5,0,0,0,3498,0,38,171
Waterford,SHANAHAN,MATT,,1,0,0,5762,0,0,4990,4990,38,172
Waterford,SHANAHAN,MATT,,2,0,0,4037,0,1725,4990,6715,38,172
Waterford,SHANAHAN,MATT,,3,0,0,3506,0,531,4990,7246,38,172
Waterford,SHANAHAN,MATT,,4,0,0,2867,0,639,4990,7885,38,172
Waterford,SHANAHAN,MATT,,5,0,0,2176,0,691,4990,8576,38,172
Waterford,SHANAHAN,MATT,,6,0,0,625,0,1551,4990,10127,38,172
Waterford,SHANAHAN,MATT,Elected,7,0,7,44,0,581,4990,10708,38,172
Wexford,BROWNE,JAMES,,1,0,0,4455,0,0,8058,8058,40,196
Wexford,BROWNE,JAMES,,2,0,0,4051,0,404,8058,8462,40,196
Wexford,BROWNE,JAMES,,3,0,0,3655,0,396,8058,8858,40,196
Wexford,BROWNE,JAMES,,4,0,0,3600,0,55,8058,8913,40,196
Wexford,BROWNE,JAMES,,5,0,0,3438,0,162,8058,9075,40,196
Wexford,BROWNE,JAMES,,6,0,0,3362,0,76,8058,9151,40,196
Wexford,BROWNE,JAMES,,7,0,0,3267,0,95,8058,9246,40,196
Wexford,BROWNE,JAMES,,8,0,0,2081,0,1186,8058,10432,40,196
Wexford,BROWNE,JAMES,,9,0,0,1428,0,653,8058,11085,40,196
Wexford,BROWNE,JAMES,,10,0,0,1325,0,103,8058,11188,40,196
Wexford,BROWNE,JAMES,Elected,11,0,11,853,0,472,8058,11660,40,196
Wexford,Byrne,Malcolm,,1,0,0,6368,0,0,6145,6145,40,197
Wexford,Byrne,Malcolm,,2,0,0,6175,0,193,6145,6338,40,197
Wexford,Byrne,Malcolm,,3,0,0,5972,0,203,6145,6541,40,197
Wexford,Byrne,Malcolm,,4,0,0,5949,0,23,6145,6564,40,197
Wexford,Byrne,Malcolm,,5,0,0,5873,0,76,6145,6640,40,197
Wexford,Byrne,Malcolm,,6,0,0,5763,0,110,6145,6750,40,197
Wexford,Byrne,Malcolm,,7,0,0,5670,0,93,6145,6843,40,197
Wexford,Byrne,Malcolm,,8,0,0,4978,0,692,6145,7535,40,197
Wexford,Byrne,Malcolm,,9,0,0,4604,0,374,6145,7909,40,197
Wexford,Byrne,Malcolm,,10,0,0,4519,0,85,6145,7994,40,197
Wexford,Byrne,Malcolm,Excluded,11,0,11,2976,0,1543,6145,9537,40,197
Wexford,Carthy,Ger,,1,0,0,9489,105,0,3024,3024,40,199
Wexford,Carthy,Ger,,2,0,0,8910,0,579,3024,3603,40,199
Wexford,Carthy,Ger,,3,0,0,8767,0,143,3024,3746,40,199
Wexford,Carthy,Ger,,4,0,0,8590,0,177,3024,3923,40,199
Wexford,Carthy,Ger,,5,0,0,8076,0,514,3024,4437,40,199
Wexford,Carthy,Ger,,6,0,0,7877,0,199,3024,4636,40,199
Wexford,Carthy,Ger,,7,0,0,6775,0,1102,3024,5738,40,199
Wexford,Carthy,Ger,,8,0,0,6509,0,266,3024,6004,40,199
Wexford,Carthy,Ger,Excluded,9,0,9,0,0,-6004,3024,0,40,199
Wexford,Carthy,Ger,Excluded,10,0,9,0,0,0,3024,0,40,199
Wexford,Carthy,Ger,Excluded,11,0,9,0,0,0,3024,0,40,199
Wexford,Codd,Jim,,1,0,0,10995,1611,0,1518,1518,40,200
Wexford,Codd,Jim,,2,0,0,10648,1264,347,1518,1865,40,200
Wexford,Codd,Jim,,3,0,0,10608,1224,40,1518,1905,40,200
Wexford,Codd,Jim,,4,0,0,10498,1114,110,1518,2015,40,200
Wexford,Codd,Jim,Excluded,5,0,5,0,1114,-2015,1518,0,40,200
Wexford,Codd,Jim,Excluded,6,0,5,0,1114,0,1518,0,40,200
Wexford,Codd,Jim,Excluded,7,0,5,0,1114,0,1518,0,40,200
Wexford,Codd,Jim,Excluded,8,0,5,0,1114,0,1518,0,40,200
Wexford,Codd,Jim,Excluded,9,0,5,0,1114,0,1518,0,40,200
Wexford,Codd,Jim,Excluded,10,0,5,0,1114,0,1518,0,40,200
Wexford,Codd,Jim,Excluded,11,0,5,0,1114,0,1518,0,40,200
Wexford,D'Arcy,Michael,,1,0,0,6041,0,0,6472,6472,40,201
Wexford,D'Arcy,Michael,,2,0,0,5936,0,105,6472,6577,40,201
Wexford,D'Arcy,Michael,,3,0,0,5903,0,33,6472,6610,40,201
Wexford,D'Arcy,Michael,,4,0,0,5857,0,46,6472,6656,40,201
Wexford,D'Arcy,Michael,,5,0,0,5821,0,36,6472,6692,40,201
Wexford,D'Arcy,Michael,,6,0,0,5656,0,165,6472,6857,40,201
Wexford,D'Arcy,Michael,,7,0,0,5591,0,65,6472,6922,40,201
Wexford,D'Arcy,Michael,,8,0,0,5493,0,98,6472,7020,40,201
Wexford,D'Arcy,Michael,,9,0,0,5156,0,337,6472,7357,40,201
Wexford,D'Arcy,Michael,,10,0,0,5118,0,38,6472,7395,40,201
Wexford,D'Arcy,Michael,Excluded,11,0,11,0,0,-7395,6472,0,40,201
Wexford,Howlin,Brendan,,1,0,0,3290,0,0,9223,9223,40,202
Wexford,Howlin,Brendan,,2,0,0,2602,0,688,9223,9911,40,202
Wexford,Howlin,Brendan,,3,0,0,2393,0,209,9223,10120,40,202
Wexford,Howlin,Brendan,,4,0,0,2242,0,151,9223,10271,40,202
Wexford,Howlin,Brendan,,5,0,0,2062,0,180,9223,10451,40,202
Wexford,Howlin,Brendan,,6,0,0,1193,0,869,9223,11320,40,202
Wexford,Howlin,Brendan,,7,0,0,206,0,987,9223,12307,40,202
Wexford,Howlin,Brendan,Elected,8,0,8,0,0,623,9223,12930,40,202
Wexford,Howlin,Brendan,Elected,9,0,8,0,0,0,9223,12930,40,202
Wexford,Howlin,Brendan,Elected,10,183,8,0,0,-417,9223,12513,40,202
Wexford,Howlin,Brendan,Elected,11,183,8,0,0,0,9223,12513,40,202
Wexford,Kehoe,Paul,,1,0,0,6176,0,0,6337,6337,40,203
Wexford,Kehoe,Paul,,2,0,0,6058,0,118,6337,6455,40,203
Wexford,Kehoe,Paul,,3,0,0,6030,0,28,6337,6483,40,203
Wexford,Kehoe,Paul,,4,0,0,5991,0,39,6337,6522,40,203
Wexford,Kehoe,Paul,,5,0,0,5939,0,52,6337,6574,40,203
Wexford,Kehoe,Paul,,6,0,0,5836,0,103,6337,6677,40,203
Wexford,Kehoe,Paul,,7,0,0,5801,0,35,6337,6712,40,203
Wexford,Kehoe,Paul,,8,0,0,5453,0,348,6337,7060,40,203
Wexford,Kehoe,Paul,,9,0,0,5097,0,356,6337,7416,40,203
Wexford,Kehoe,Paul,,10,0,0,5025,0,72,6337,7488,40,203
Wexford,Kehoe,Paul,Elected,11,0,11,976,0,4049,6337,11537,40,203
Wexford,McDonald,Lisa,,1,0,0,11162,1778,0,1351,1351,40,204
Wexford,McDonald,Lisa,,2,0,0,11102,1718,60,1351,1411,40,204
Wexford,McDonald,Lisa,Excluded,3,0,3,0,1718,-1411,1351,0,40,204
Wexford,McDonald,Lisa,Excluded,4,0,3,0,1718,0,1351,0,40,204
Wexford,McDonald,Lisa,Excluded,5,0,3,0,1718,0,1351,0,40,204
Wexford,McDonald,Lisa,Excluded,6,0,3,0,1718,0,1351,0,40,204
Wexford,McDonald,Lisa,Excluded,7,0,3,0,1718,0,1351,0,40,204
Wexford,McDonald,Lisa,Excluded,8,0,3,0,1718,0,1351,0,40,204
Wexford,McDonald,Lisa,Excluded,9,0,3,0,1718,0,1351,0,40,204
Wexford,McDonald,Lisa,Excluded,10,0,3,0,1718,0,1351,0,40,204
Wexford,McDonald,Lisa,Excluded,11,0,3,0,1718,0,1351,0,40,204
Wexford,Murphy,Bart James,,1,0,0,12445,3061,0,68,68,40,205
Wexford,Murphy,Verona,,1,0,0,6688,0,0,5825,5825,40,206
Wexford,Murphy,Bart James,,2,0,0,12410,3026,35,68,103,40,205
Wexford,Murphy,Verona,,2,0,0,6015,0,673,5825,6498,40,206
Wexford,Murphy,Bart James,Excluded,3,0,3,0,3026,-103,68,0,40,205
Wexford,Murphy,Verona,,3,0,0,5849,0,166,5825,6664,40,206
Wexford,Murphy,Bart James,Excluded,4,0,3,0,3026,0,68,0,40,205
Wexford,Murphy,Verona,,4,0,0,5672,0,177,5825,6841,40,206
Wexford,Murphy,Bart James,Excluded,5,0,3,0,3026,0,68,0,40,205
Wexford,Murphy,Verona,,5,0,0,5395,0,277,5825,7118,40,206
Wexford,Murphy,Bart James,Excluded,6,0,3,0,3026,0,68,0,40,205
Wexford,Murphy,Verona,,6,0,0,5263,0,132,5825,7250,40,206
Wexford,Murphy,Bart James,Excluded,7,0,3,0,3026,0,68,0,40,205
Wexford,Murphy,Verona,,7,0,0,4693,0,570,5825,7820,40,206
Wexford,Murphy,Bart James,Excluded,8,0,3,0,3026,0,68,0,40,205
Wexford,Murphy,Verona,,8,0,0,3499,0,1194,5825,9014,40,206
Wexford,Murphy,Bart James,Excluded,9,0,3,0,3026,0,68,0,40,205
Wexford,Murphy,Verona,,9,0,0,1518,0,1981,5825,10995,40,206
Wexford,Murphy,Bart James,Excluded,10,0,3,0,3026,0,68,0,40,205
Wexford,Murphy,Verona,,10,0,0,1399,0,119,5825,11114,40,206
Wexford,Murphy,Bart James,Excluded,11,0,3,0,3026,0,68,0,40,205
Wexford,Murphy,Verona,Elected,11,0,11,664,0,735,5825,11849,40,206
Wexford,Mythen,Johnny,Elected,1,0,1,0,0,0,18717,18717,40,207
Wexford,Mythen,Johnny,Elected,2,1031,1,0,0,-6204,18717,12513,40,207
Wexford,Mythen,Johnny,Elected,3,1031,1,0,0,0,18717,12513,40,207
Wexford,Mythen,Johnny,Elected,4,1031,1,0,0,0,18717,12513,40,207
Wexford,Mythen,Johnny,Elected,5,1031,1,0,0,0,18717,12513,40,207
Wexford,Mythen,Johnny,Elected,6,1031,1,0,0,0,18717,12513,40,207
Wexford,Mythen,Johnny,Elected,7,1031,1,0,0,0,18717,12513,40,207
Wexford,Mythen,Johnny,Elected,8,1031,1,0,0,0,18717,12513,40,207
Wexford,Mythen,Johnny,Elected,9,1031,1,0,0,0,18717,12513,40,207
Wexford,Mythen,Johnny,Elected,10,1031,1,0,0,0,18717,12513,40,207
Wexford,Mythen,Johnny,Elected,11,1031,1,0,0,0,18717,12513,40,207
Wexford,O'Shea,Seanie,,1,0,0,11688,2304,0,825,825,40,208
Wexford,O'Shea,Seanie,,2,0,0,10960,1576,728,825,1553,40,208
Wexford,O'Shea,Seanie,,3,0,0,10923,1539,37,825,1590,40,208
Wexford,O'Shea,Seanie,Excluded,4,0,4,0,1539,-1590,825,0,40,208
Wexford,O'Shea,Seanie,Excluded,5,0,4,0,1539,0,825,0,40,208
Wexford,O'Shea,Seanie,Excluded,6,0,4,0,1539,0,825,0,40,208
Wexford,O'Shea,Seanie,Excluded,7,0,4,0,1539,0,825,0,40,208
Wexford,O'Shea,Seanie,Excluded,8,0,4,0,1539,0,825,0,40,208
Wexford,O'Shea,Seanie,Excluded,9,0,4,0,1539,0,825,0,40,208
Wexford,O'Shea,Seanie,Excluded,10,0,4,0,1539,0,825,0,40,208
Wexford,O'Shea,Seanie,Excluded,11,0,4,0,1539,0,825,0,40,208
Wexford,Roseingrave,Paula,,1,0,0,10485,1101,0,2028,2028,40,209
Wexford,Roseingrave,Paula,,2,0,0,10139,755,346,2028,2374,40,209
Wexford,Roseingrave,Paula,,3,0,0,10114,730,25,2028,2399,40,209
Wexford,Roseingrave,Paula,,4,0,0,9929,545,185,2028,2584,40,209
Wexford,Roseingrave,Paula,,5,0,0,9830,446,99,2028,2683,40,209
Wexford,Roseingrave,Paula,Excluded,6,0,6,0,446,-2683,2028,0,40,209
Wexford,Roseingrave,Paula,Excluded,7,0,6,0,446,0,2028,0,40,209
Wexford,Roseingrave,Paula,Excluded,8,0,6,0,446,0,2028,0,40,209
Wexford,Roseingrave,Paula,Excluded,9,0,6,0,446,0,2028,0,40,209
Wexford,Roseingrave,Paula,Excluded,10,0,6,0,446,0,2028,0,40,209
Wexford,Roseingrave,Paula,Excluded,11,0,6,0,446,0,2028,0,40,209
Wexford,Sheehan,Michael,,1,0,0,8147,0,0,4366,4366,40,210
Wexford,Sheehan,Michael,,2,0,0,8005,0,142,4366,4508,40,210
Wexford,Sheehan,Michael,,3,0,0,7839,0,166,4366,4674,40,210
Wexford,Sheehan,Michael,,4,0,0,7799,0,40,4366,4714,40,210
Wexford,Sheehan,Michael,,5,0,0,7696,0,103,4366,4817,40,210
Wexford,Sheehan,Michael,,6,0,0,7632,0,64,4366,4881,40,210
Wexford,Sheehan,Michael,,7,0,0,7581,0,51,4366,4932,40,210
Wexford,Sheehan,Michael,Excluded,8,0,8,0,0,-4932,4366,0,40,210
Wexford,Sheehan,Michael,Excluded,9,0,8,0,0,0,4366,0,40,210
Wexford,Sheehan,Michael,Excluded,10,0,8,0,0,0,4366,0,40,210
Wexford,Sheehan,Michael,Excluded,11,0,8,0,0,0,4366,0,40,210
Wexford,Wadding,Deirdre,,1,0,0,11397,2013,0,1116,1116,40,211
Wexford,Wadding,Deirdre,,2,0,0,9611,227,1786,1116,2902,40,211
Wexford,Wadding,Deirdre,,3,0,0,9581,197,30,1116,2932,40,211
Wexford,Wadding,Deirdre,,4,0,0,9137,0,444,1116,3376,40,211
Wexford,Wadding,Deirdre,,5,0,0,8914,0,223,1116,3599,40,211
Wexford,Wadding,Deirdre,,6,0,0,8154,0,760,1116,4359,40,211
Wexford,Wadding,Deirdre,Excluded,7,0,7,0,0,-4359,1116,0,40,211
Wexford,Wadding,Deirdre,Excluded,8,0,7,0,0,0,1116,0,40,211
Wexford,Wadding,Deirdre,Excluded,9,0,7,0,0,0,1116,0,40,211
Wexford,Wadding,Deirdre,Excluded,10,0,7,0,0,0,1116,0,40,211
Wexford,Wadding,Deirdre,Excluded,11,0,7,0,0,0,1116,0,40,211
Wicklow,BEHAN,JOE,,1,0,0,8899,0,0,2988,2988,41,183
Wicklow,BEHAN,JOE,,2,0,0,8222,0,677,2988,3665,41,183
Wicklow,BEHAN,JOE,,3,0,0,8214,0,8,2988,3673,41,183
Wicklow,BEHAN,JOE,,4,0,0,8204,0,10,2988,3683,41,183
Wicklow,BEHAN,JOE,,5,0,0,8172,0,32,2988,3715,41,183
Wicklow,BEHAN,JOE,,6,0,0,8082,0,90,2988,3805,41,183
Wicklow,BEHAN,JOE,,7,0,0,7762,0,320,2988,4125,41,183
Wicklow,BEHAN,JOE,,8,0,0,7665,0,97,2988,4222,41,183
Wicklow,BEHAN,JOE,,9,0,0,7327,0,338,2988,4560,41,183
Wicklow,BEHAN,JOE,,10,0,0,6987,0,340,2988,4900,41,183
Wicklow,BEHAN,JOE,,11,0,0,6197,0,790,2988,5690,41,183
Wicklow,BEHAN,JOE,,12,0,0,5946,0,251,2988,5941,41,183
Wicklow,BEHAN,JOE,,13,0,0,5700,0,246,2988,6187,41,183
Wicklow,BEHAN,JOE,Excluded,14,0,14,0,0,-6187,2988,0,41,183
Wicklow,BEHAN,JOE,Excluded,15,0,14,0,0,0,2988,0,41,183
Wicklow,BRADY,JOHN,Elected,1,0,1,0,0,0,17297,17297,41,185
Wicklow,BRADY,JOHN,Elected,2,961,1,0,0,-5410,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,3,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,4,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,5,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,6,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,7,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,8,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,9,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,10,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,11,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,12,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,13,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,14,961,1,0,0,0,17297,11887,41,185
Wicklow,BRADY,JOHN,Elected,15,961,1,0,0,0,17297,11887,41,185
Wicklow,BRIGGS,SHARON,,1,0,0,10850,1935,0,1037,1037,41,186
Wicklow,BRIGGS,SHARON,,2,0,0,9643,728,1207,1037,2244,41,186
Wicklow,BRIGGS,SHARON,,3,0,0,9632,717,11,1037,2255,41,186
Wicklow,BRIGGS,SHARON,,4,0,0,9625,710,7,1037,2262,41,186
Wicklow,BRIGGS,SHARON,,5,0,0,9609,694,16,1037,2278,41,186
Wicklow,BRIGGS,SHARON,,6,0,0,9552,637,57,1037,2335,41,186
Wicklow,BRIGGS,SHARON,,7,0,0,9484,569,68,1037,2403,41,186
Wicklow,BRIGGS,SHARON,,8,0,0,9439,524,45,1037,2448,41,186
Wicklow,BRIGGS,SHARON,Excluded,9,0,9,0,524,-2448,1037,0,41,186
Wicklow,BRIGGS,SHARON,Excluded,10,0,9,0,524,0,1037,0,41,186
Wicklow,BRIGGS,SHARON,Excluded,11,0,9,0,524,0,1037,0,41,186
Wicklow,BRIGGS,SHARON,Excluded,12,0,9,0,524,0,1037,0,41,186
Wicklow,BRIGGS,SHARON,Excluded,13,0,9,0,524,0,1037,0,41,186
Wicklow,BRIGGS,SHARON,Excluded,14,0,9,0,524,0,1037,0,41,186
Wicklow,BRIGGS,SHARON,Excluded,15,0,9,0,524,0,1037,0,41,186
Wicklow,CASEY,PAT,,1,0,0,7414,0,0,4473,4473,41,187
Wicklow,CASEY,PAT,,2,0,0,7218,0,196,4473,4669,41,187
Wicklow,CASEY,PAT,,3,0,0,7213,0,5,4473,4674,41,187
Wicklow,CASEY,PAT,,4,0,0,7207,0,6,4473,4680,41,187
Wicklow,CASEY,PAT,,5,0,0,7198,0,9,4473,4689,41,187
Wicklow,CASEY,PAT,,6,0,0,7111,0,87,4473,4776,41,187
Wicklow,CASEY,PAT,,7,0,0,7039,0,72,4473,4848,41,187
Wicklow,CASEY,PAT,,8,0,0,6977,0,62,4473,4910,41,187
Wicklow,CASEY,PAT,,9,0,0,6951,0,26,4473,4936,41,187
Wicklow,CASEY,PAT,,10,0,0,6798,0,153,4473,5089,41,187
Wicklow,CASEY,PAT,,11,0,0,6564,0,234,4473,5323,41,187
Wicklow,CASEY,PAT,Excluded,12,0,12,0,0,-5323,4473,0,41,187
Wicklow,CASEY,PAT,Excluded,13,0,12,0,0,0,4473,0,41,187
Wicklow,CASEY,PAT,Excluded,14,0,12,0,0,0,4473,0,41,187
Wicklow,CASEY,PAT,Excluded,15,0,12,0,0,0,4473,0,41,187
Wicklow,CONNOR,SEAMUS,,1,0,0,10836,1921,0,1051,1051,41,188
Wicklow,CONNOR,SEAMUS,,2,0,0,10679,1764,157,1051,1208,41,188
Wicklow,CONNOR,SEAMUS,,3,0,0,10676,1761,3,1051,1211,41,188
Wicklow,CONNOR,SEAMUS,,4,0,0,10670,1755,6,1051,1217,41,188
Wicklow,CONNOR,SEAMUS,,5,0,0,10648,1733,22,1051,1239,41,188
Wicklow,CONNOR,SEAMUS,,6,0,0,10536,1621,112,1051,1351,41,188
Wicklow,CONNOR,SEAMUS,Excluded,7,0,7,0,1621,-1351,1051,0,41,188
Wicklow,CONNOR,SEAMUS,Excluded,8,0,7,0,1621,0,1051,0,41,188
Wicklow,CONNOR,SEAMUS,Excluded,9,0,7,0,1621,0,1051,0,41,188
Wicklow,CONNOR,SEAMUS,Excluded,10,0,7,0,1621,0,1051,0,41,188
Wicklow,CONNOR,SEAMUS,Excluded,11,0,7,0,1621,0,1051,0,41,188
Wicklow,CONNOR,SEAMUS,Excluded,12,0,7,0,1621,0,1051,0,41,188
Wicklow,CONNOR,SEAMUS,Excluded,13,0,7,0,1621,0,1051,0,41,188
Wicklow,CONNOR,SEAMUS,Excluded,14,0,7,0,1621,0,1051,0,41,188
Wicklow,CONNOR,SEAMUS,Excluded,15,0,7,0,1621,0,1051,0,41,188
Wicklow,COX,VALERIE,,1,0,0,10082,1167,0,1805,1805,41,189
Wicklow,COX,VALERIE,,2,0,0,9780,865,302,1805,2107,41,189
Wicklow,COX,VALERIE,,3,0,0,9772,857,8,1805,2115,41,189
Wicklow,COX,VALERIE,,4,0,0,9759,844,13,1805,2128,41,189
Wicklow,COX,VALERIE,,5,0,0,9743,828,16,1805,2144,41,189
Wicklow,COX,VALERIE,,6,0,0,9652,737,91,1805,2235,41,189
Wicklow,COX,VALERIE,,7,0,0,9517,602,135,1805,2370,41,189
Wicklow,COX,VALERIE,,8,0,0,9407,492,110,1805,2480,41,189
Wicklow,COX,VALERIE,,9,0,0,9163,248,244,1805,2724,41,189
Wicklow,COX,VALERIE,Excluded,10,0,10,0,248,-2724,1805,0,41,189
Wicklow,COX,VALERIE,Excluded,11,0,10,0,248,0,1805,0,41,189
Wicklow,COX,VALERIE,Excluded,12,0,10,0,248,0,1805,0,41,189
Wicklow,COX,VALERIE,Excluded,13,0,10,0,248,0,1805,0,41,189
Wicklow,COX,VALERIE,Excluded,14,0,10,0,248,0,1805,0,41,189
Wicklow,COX,VALERIE,Excluded,15,0,10,0,248,0,1805,0,41,189
Wicklow,DONNELLY,STEPHEN,,1,0,0,6420,0,0,5467,5467,41,190
Wicklow,DONNELLY,STEPHEN,,2,0,0,6257,0,163,5467,5630,41,190
Wicklow,DONNELLY,STEPHEN,,3,0,0,6250,0,7,5467,5637,41,190
Wicklow,DONNELLY,STEPHEN,,4,0,0,6237,0,13,5467,5650,41,190
Wicklow,DONNELLY,STEPHEN,,5,0,0,6221,0,16,5467,5666,41,190
Wicklow,DONNELLY,STEPHEN,,6,0,0,6180,0,41,5467,5707,41,190
Wicklow,DONNELLY,STEPHEN,,7,0,0,6106,0,74,5467,5781,41,190
Wicklow,DONNELLY,STEPHEN,,8,0,0,6008,0,98,5467,5879,41,190
Wicklow,DONNELLY,STEPHEN,,9,0,0,5972,0,36,5467,5915,41,190
Wicklow,DONNELLY,STEPHEN,,10,0,0,5774,0,198,5467,6113,41,190
Wicklow,DONNELLY,STEPHEN,,11,0,0,5586,0,188,5467,6301,41,190
Wicklow,DONNELLY,STEPHEN,,12,0,0,2524,0,3062,5467,9363,41,190
Wicklow,DONNELLY,STEPHEN,,13,0,0,1863,0,661,5467,10024,41,190
Wicklow,DONNELLY,STEPHEN,,14,0,0,1005,0,858,5467,10882,41,190
